UCSC_ID	RPM
uc009kgx.1	201.8
uc008qnl.2	774.3
uc008mtf.2	157.4
uc008mhg.2	75.1
uc008uvt.2	574.8
uc009esy.1	37.5
uc009toh.2	17.2
uc009nrw.1	238.2
uc007dqp.1	399.3
uc008zdp.2	1095.6
uc008hml.1	506.7
uc008zcy.1	73.5
uc007jgr.2	102.7
uc008tsy.2	30.4
uc007foz.1	254.2
uc008dcx.2	44.7
uc008mus.2	108.8
uc009kny.1	53.8
uc009pez.1	7.2
uc012fgr.1	2519.8
uc012dag.1	54.2
uc009emd.2	1182.1
uc009bmc.1	34.6
uc009jjn.1	2751.4
uc008soy.1	635.2
uc009jhw.2	192.2
uc007ldx.2	397.6
uc007tvm.2	193.4
uc008ubc.1	27.4
uc008auh.2	194.5
uc008dne.1	45.5
uc008rxw.1	228.0
uc009nyu.2	52.5
uc008irx.2	27.9
uc029rsc.2	10.9
uc008ben.2	53.3
uc009twv.2	122.6
uc008pye.2	144.6
uc008upu.1	14.4
uc012cha.2	96.3
uc009fgw.1	247.5
uc008swt.1	93.3
uc009sqm.1	15.3
uc008gna.1	195.9
uc009rht.1	157.8
uc012bmv.1	114.7
uc008fmt.1	204.4
uc008wzv.1	41.4
uc008gnp.1	585.1
uc008dow.2	39.5
uc007jqs.1	3.4
uc009kql.1	21.0
uc007wbf.1	72.5
uc007tzd.1	82.8
uc009pjo.1	3.9
uc007rcq.1	127.4
uc007tzg.1	98.3
uc009pda.2	222.6
uc029xjl.1	87.2
uc009psl.2	172.1
uc007xyd.2	6.1
uc007rey.2	235.0
uc009sxo.1	263.5
uc008exu.1	56.2
uc007naf.1	286.7
uc008crs.1	140.9
uc012afe.1	224.3
uc009iml.2	31.0
uc008jnz.1	1736.8
uc009gai.2	816.7
uc009gww.1	3278.1
uc008mro.2	76.3
uc009oml.1	303.2
uc008eni.1	89.9
uc008evu.1	107.3
uc007vpv.1	92.8
uc008ztb.1	184.6
uc008ggs.2	1765.3
uc008oib.2	903.4
uc008rje.3	841.2
uc007qod.2	261.3
uc007ujq.1	84.4
uc008isp.1	1.1
uc009quh.2	275.6
uc007xqe.2	59.6
uc008ufj.3	54.0
uc007noq.2	612.8
uc008lmp.1	152.2
uc009uws.1	22.8
uc008zfs.1	737.2
uc007kiq.2	41.3
uc009lhi.1	309.1
uc008btd.1	41.2
uc009lhw.1	100.5
uc008bcl.2	18.9
uc009dtw.1	334.7
uc007kil.3	2374.1
uc007rtm.1	30.3
uc008wux.2	237.8
uc007icv.1	511.6
uc007gwc.1	55.6
uc009gec.1	29.0
uc007rrn.1	133.3
uc008zfl.1	641.1
uc007fgg.1	226.0
uc007qqk.1	47.7
uc007pwh.1	274.3
uc011yai.1	74.7
uc008iio.1	371.3
uc008kho.1	11.5
uc007ehx.2	116.6
uc008dur.2	50.0
uc009kce.1	14.2
uc007kjt.1	68.5
uc008cal.1	3612.7
uc008rqs.2	134.4
uc009rvg.1	948.7
uc007ynk.2	22.0
uc007hsv.1	57.0
uc007zhq.2	18.8
uc008nwf.2	35.2
uc008urs.1	90.6
uc009tot.3	101.9
uc007jap.3	130.0
uc007fom.1	258.3
uc007amj.2	44.8
uc008ayy.1	178.6
uc009ihv.2	64.3
uc008oqo.2	21.7
uc008rmn.2	14.0
uc007aff.3	723.8
uc008ihm.3	907.4
uc007zcd.1	225.1
uc009lkn.3	452.2
uc008sgl.1	44.3
uc008fyf.1	129.1
uc007gce.1	93.9
uc007pnl.1	647.7
uc009gss.1	48.9
uc009rdj.1	35.7
uc008kwz.1	429.4
uc007llf.2	50.9
uc008vej.1	142.3
uc008dcn.2	2496.4
uc008sqs.1	52.8
uc007bvr.1	83.8
uc007kva.2	188.1
uc008fzg.1	1245.2
uc009npg.1	144.2
uc007sre.1	4223.8
uc009ugf.2	1211.9
uc008vga.1	175.4
uc008nvx.1	59.4
uc009fwh.1	57.7
uc009qce.1	97.6
uc008isn.1	427.1
uc007ily.2	399.6
uc007ugl.1	204.4
uc033izh.1	59.4
uc008gda.2	58.5
uc009mkh.2	27.1
uc008qmi.1	477.8
uc007ell.1	116.3
uc009osp.1	130.1
uc007rkl.1	208.3
uc007qro.2	180.7
uc008aym.2	81.7
uc008vhr.1	2540.8
uc007xnm.1	34.2
uc007qmh.2	405.7
uc009uke.1	150.8
uc007wjs.1	606.6
uc007lfk.2	2008.4
uc008dtt.1	16.1
uc007ihg.1	3215.6
uc007hhq.1	77.7
uc008eul.2	46.1
uc007mnx.2	101.4
uc009rqh.1	50.3
uc007njn.1	76.5
uc008jvp.1	26.5
uc007rjq.2	2544.2
uc009dss.2	476.4
uc007vlr.2	1161.1
uc009dfs.2	401.1
uc012dnc.1	36.9
uc008zdo.1	87.8
uc008vqa.1	30.8
uc008iwl.2	223.2
uc008vhn.1	93.1
uc008crj.1	99.9
uc009sne.1	127.1
uc007hlq.1	92.0
uc009idx.2	70.7
uc008vnu.2	66.8
uc007umq.2	55.4
uc008ptu.1	86.4
uc009lky.2	165.9
uc012gya.1	7.7
uc008rcd.2	147.7
uc007gkg.2	185.9
uc007mtl.1	581.2
uc008ego.1	78.1
uc012gcs.1	86.4
uc009jxe.1	8.0
uc008hqg.1	182.0
uc009qty.2	559.7
uc007usc.1	110.8
uc008frs.1	199.9
uc007yxf.1	13.8
uc008fay.2	3577.6
uc008jcv.1	53.2
uc007zze.2	35.9
uc009gqa.2	131.7
uc009jjo.2	621.5
