UCSC_ID	RPM
uc009mqr.1	3.5
uc008pyl.1	223.5
uc009ojc.1	220.8
uc009ksk.2	38.7
uc008jet.2	430.8
uc008nzv.1	148.9
uc007fra.1	28.7
uc007mtk.2	404.3
uc009akk.1	295.8
uc009fep.2	4562.7
uc008qhe.2	303.3
uc008lhh.1	43.7
uc008yib.1	50.6
uc008qyq.1	154.8
uc008mju.1	93.7
uc007qrs.1	147.6
uc008znk.1	36.2
uc008gki.1	142.0
uc007ajv.1	249.6
uc009smz.2	220.8
uc009jxu.2	34.5
uc008kej.2	66.2
uc007ldc.1	22.6
uc008gba.1	19.8
uc009cyu.1	46.5
uc007dnb.2	165.2
uc008jac.1	33.3
uc007itz.1	958.2
uc008bps.1	146.8
uc009izl.1	270.7
uc008hov.2	9.0
uc008gjc.1	88.6
uc007uks.2	124.5
uc033gby.1	259.3
uc009gez.1	53.6
uc007pdz.1	8.1
uc008riq.2	6.6
uc007hod.3	108.1
uc008sib.1	77.0
uc009mxd.1	38.0
uc007djd.1	39.9
uc008ltw.1	55.8
uc008bzu.2	584.1
uc007zbi.1	121.8
uc007xzx.1	71.8
uc008azj.1	303.1
uc009tyj.1	17.5
uc009fyt.2	49.4
uc009ovd.2	2.6
uc008lwh.1	54.3
uc007uaa.2	65.8
uc008oro.1	96.4
uc007oye.2	71.9
uc007lvy.1	31.3
uc009uie.2	119.7
uc012dmx.1	27.9
uc009mom.1	185.1
uc012afp.1	88.0
uc008htt.1	30.7
uc009gsk.2	15.8
uc008ayd.1	123.5
uc008clo.1	123.5
uc007ajy.1	48.1
uc007jpq.2	69.6
uc009miv.1	48.6
uc007nvs.2	8.0
uc007eme.1	16.7
uc008dcl.1	99.9
uc011ymh.1	46.1
uc008vdq.1	227.2
uc009akh.2	163.2
uc008aol.1	355.9
uc007wth.1	11.0
uc007lne.2	56.4
uc007oaz.2	319.6
uc009ndg.1	100.3
uc009dar.1	71.9
uc007deg.2	350.9
uc007nzs.2	19.9
uc007puf.1	427.9
uc008vmc.2	31.2
uc007xvh.1	161.7
uc007tzb.2	31.9
uc009exe.1	29.6
uc007hmi.1	144.0
uc007zti.1	367.6
uc012dui.1	54.6
uc007tlx.1	52.9
uc008gqd.1	44.3
uc007mjv.1	72.3
uc007ymy.1	606.2
uc009aco.1	33.0
uc008gpt.2	56.5
uc009amg.1	138.4
uc008tee.1	21.9
uc007fef.1	94.2
uc007czf.2	56.2
uc009ojd.1	305.2
uc008gju.2	34.0
uc008tzj.2	257.8
uc009rjr.2	109.9
uc007nfv.1	59.6
