UCSC_ID	RPKM
uc009gjt.1	4.5
uc008zfq.1	14.0
uc007cdo.1	24.1
uc008vzd.2	57.6
uc008vzx.2	73.4
uc009cuc.2	1488.7
uc008qit.2	3.1
uc008qiz.1	33.1
uc008fwa.1	7.2
uc009jnf.2	23.4
uc007rrk.2	65.8
uc008bpt.1	9.3
uc008pzp.1	21.6
uc007tnv.3	32.2
uc009app.1	10.6
uc011yjw.1	827.2
uc008zzn.2	12.0
uc009gfn.2	80.1
uc009eyf.1	3.2
uc007yll.2	58.7
uc007jqn.2	483.5
uc008umm.1	33.6
uc008eda.1	49.5
uc008uvy.2	15.4
uc009qqh.1	4.2
uc007wxv.3	32.4
uc008cvq.2	79.4
uc008dcx.2	10.5
uc008vcf.1	58.7
uc009rlk.1	14.2
uc008vuk.1	27.3
uc008bbq.2	8.4
uc033jve.1	46.8
uc007ysl.1	7.6
uc008hqg.1	77.0
uc008hqn.2	5.0
uc008hcx.1	13.2
uc012een.1	6.7
uc009tcc.1	7.7
uc008ipi.4	21.5
uc009sqz.1	6.7
uc033jml.1	11.4
uc007pnl.1	495.2
uc007nsu.1	8.9
uc007jqa.1	103.9
uc009kfq.2	5.9
uc007sls.1	420.2
uc009jhe.2	5.1
uc007gak.2	13.0
uc008tvj.1	4.5
uc008ftn.1	5.5
uc008oei.1	35.3
uc007isk.1	315.7
uc012cgu.1	14.5
uc007nvu.2	31.1
uc009guw.1	245.1
uc007gfi.2	212.5
uc008jih.1	5.7
uc008gms.1	25.4
uc007hms.2	10.6
uc007xzw.1	8.5
uc009ant.2	7.0
uc007txg.2	253.9
uc012hmd.1	56.9
uc009mwx.1	1.9
uc008wve.2	87.3
uc007bxm.2	16.2
uc008sin.1	10.8
uc011xvm.1	74.2
uc008ftb.1	18.7
uc008spz.2	20.6
uc007qro.2	22.8
uc008zqv.2	7.8
uc008ulx.2	161.3
uc007azx.2	172.3
uc009fml.1	15.1
uc009ade.2	8.7
uc008npc.1	20.7
uc009kow.1	13.1
uc009nhw.1	9.7
uc008fmy.1	95.2
uc009cyu.1	82.3
uc009kkz.2	17.9
uc008kwp.1	14.8
uc012fkr.1	85.2
uc007ezk.1	36.3
uc007lzx.2	5.3
uc008ptb.2	29.7
uc008zng.2	7.6
uc007aro.2	25.2
uc009meb.1	101.3
uc009sof.2	7.9
uc009jwt.1	13.1
uc007zlr.2	6.6
uc008jkg.2	4.6
uc007nrq.1	8.9
uc007flz.2	23.7
uc009fzq.3	15.9
uc007xkt.2	16.9
uc008wad.2	17.3
uc007xbd.1	2.4
uc007gee.2	19.5
uc008jqy.1	5.1
uc008yoh.2	14.3
uc007hza.2	45.5
uc007iyj.1	543.4
uc008gho.1	36.1
uc008iac.2	12.7
uc007igz.2	9.2
uc008pkd.2	13.3
uc012gla.1	17.7
uc007pyq.2	18.0
uc009pul.1	64.3
uc009kry.1	56.0
uc008csz.1	118.8
uc009ihl.2	16.5
uc009dsa.1	87.4
uc008zlb.1	186.9
uc007vkk.1	2.7
uc009evm.1	3.7
uc009gsg.2	431.5
uc007vlv.2	55.2
uc008fso.1	224.2
uc009fhm.2	16.4
uc008jeh.1	35.1
uc007fda.2	19.5
uc009tve.1	14.9
uc008eli.1	13.6
uc008ocz.2	21.5
uc007gci.1	173.5
uc007ugy.2	3.9
uc008gfd.2	138.0
uc008uuq.1	55.8
uc007leg.1	49.6
uc008dow.2	10.7
uc009kvo.3	33.3
uc008pvi.2	4.2
uc008pts.3	12.4
uc012cjs.1	18.0
uc009ezs.2	4.4
uc008rkg.1	8.6
uc008fzu.1	21.3
uc008cig.1	40.6
uc008qmg.2	65.6
uc007udf.1	34.1
uc009ngq.1	23.3
uc008jje.1	65.1
uc009kvj.2	12.6
uc008gct.1	43.9
uc009kab.2	20.3
uc008bwa.3	23.1
uc008ced.3	34.3
uc008uib.1	12.9
uc007cej.1	27.8
uc009fva.2	7.5
uc008upv.1	39.3
uc008hot.2	44.5
uc008zyi.1	25.7
uc009gkr.1	174.5
uc008hsd.1	44.5
uc007txx.2	49.3
uc008oig.1	7.7
uc008lpa.1	16.4
uc008yqi.2	57.0
uc008bps.1	280.1
uc008cio.1	5.3
uc007jii.2	5.3
uc009rkb.1	60.1
uc007xya.1	9.1
uc009bfd.1	63.7
uc008vdw.1	194.6
uc007ocl.1	43.9
uc009hyj.1	13.5
uc009sxv.1	101.2
uc008yrq.1	28.3
uc007gdx.1	10.0
uc009mfq.2	227.5
uc009gds.2	95.8
uc007hdm.2	43.1
uc008vcd.1	29.6
uc008lld.1	30.3
uc007wwv.2	34.0
uc008hhw.1	16.6
uc008ohw.1	9.5
uc009ukn.2	2.8
uc009tyc.2	50.4
uc007pnk.1	47.6
uc007rbu.1	5.0
uc007csz.1	185.3
uc008fni.1	20.3
uc008ueg.2	60.2
uc009amh.2	15.5
uc008xtj.1	4.9
uc011yns.2	5.0
uc008llv.1	7.2
uc007gdt.1	39.8
uc009snb.1	8.6
uc008ggm.2	20.1
uc012crx.1	20.5
uc007glg.2	8.5
uc012dmx.1	15.9
uc008zdp.2	759.8
uc009gvj.1	11.3
uc007gca.1	109.7
uc008zjt.1	193.2
uc009tbg.2	28.1
uc008ahi.2	196.1
uc008zsv.1	11.0
uc007ags.2	11.7
uc007zed.1	9.6
uc011wmz.1	86.9
uc009jtc.1	52.1
uc008ryx.3	15.8
uc007lyc.1	5.2
uc008xca.1	7.0
uc012euz.1	195.1
uc008hmj.3	4.1
uc009ofl.1	47.5
uc009cnn.2	10.5
uc007fxk.1	53.5
