UCSC_ID	RPKM
uc009nek.1	43.7
uc008thy.1	17.3
uc009stq.3	21.0
uc007czu.1	175.9
uc007rba.2	7.2
uc007iwt.1	34.9
uc009jms.1	189.5
uc007nvs.2	20.9
uc033hao.1	25.1
uc008jfp.2	12.6
uc007csy.2	41.1
uc007uyo.2	14.8
uc007jox.2	35.7
uc008ggb.2	68.9
uc007vhw.2	17.6
uc007iet.1	264.8
uc007brq.3	10.2
uc012cco.2	10.1
uc009mit.1	280.9
uc007mvi.1	103.1
uc007ilz.1	26.5
uc009myr.1	15.0
uc009mrd.1	51.3
uc007req.2	11.3
uc008alq.1	65.1
uc008lte.2	12.9
uc009agb.2	47.6
uc007ffj.3	10.9
uc007ucn.2	10.1
uc009hzh.1	7.2
uc007xbf.1	17.2
uc008oel.1	10.7
uc009flq.1	23.3
uc009iyb.2	5.4
uc007gku.1	34.4
uc012gxr.1	6.2
uc008xhu.2	18.8
uc009cnf.1	54.8
uc007hkg.2	15.0
uc009nvz.2	33.5
uc009cxu.2	12.5
uc007kpu.1	9.3
uc008bpt.1	8.0
uc008vur.2	16.5
uc007mno.2	4.6
uc008bei.1	80.2
uc008rrd.2	10.4
uc007srx.2	16.5
uc008axb.2	17.6
uc012gcr.1	167.9
uc008jkh.1	10.7
uc008qzo.2	10.8
uc009nxh.1	19.9
uc009erf.2	16.9
uc008fmf.1	32.1
uc009nvt.1	140.6
uc008rwi.2	36.2
uc009hyj.1	6.3
uc029wed.1	11.5
uc009pmd.2	9.5
uc008szs.1	16.3
uc007hng.1	22.6
uc008gmi.2	218.3
uc007xvf.2	49.5
uc009psl.2	107.2
uc008ilt.2	7.5
uc007bym.2	91.8
uc008vhi.2	10.6
uc007ntz.2	462.0
uc009nsc.2	157.3
uc007cfk.3	10.0
uc007xeo.2	5.1
uc007pdx.1	16.2
uc007bet.2	10.2
uc008jqc.1	54.0
uc008uwt.1	649.1
uc009mja.2	178.8
uc007uaz.2	23.7
uc008lzc.1	9.8
uc007dvp.1	11.8
uc007edc.1	25.8
uc008yzd.1	18.7
uc009chq.1	81.1
uc008jiq.2	24.8
uc007ywg.2	21.4
uc008wch.1	19.5
uc008uht.1	7.2
uc009jen.1	51.7
uc008gli.1	19.8
uc009cll.2	132.5
uc012cfv.1	14.3
uc007yoq.1	13.6
uc008cxx.1	15.0
uc009ach.2	5.7
uc009lsc.1	11.7
uc008lxv.1	13.4
uc007hnv.2	41.2
uc007hft.3	18.8
uc008crn.4	11.2
uc007cyn.1	28.7
uc007dpk.2	30.0
uc007ndt.1	48.5
uc012bsq.1	24.1
uc008sov.1	8.3
uc008wdq.2	194.9
uc008mrj.2	80.4
uc008all.1	643.0
uc007ehi.2	289.7
uc033hps.1	29.2
uc007hux.1	10.3
uc008ubc.1	18.6
uc008bdg.1	19.8
uc007otx.2	53.2
uc009ovc.1	8.9
uc007pqh.2	6.2
uc008jbu.2	8.2
uc008xoa.1	12.2
uc009rdv.2	7.6
uc009kjq.1	25.5
uc007red.1	44.6
uc007fdo.2	24.0
uc009nas.2	66.7
uc009rck.2	82.1
uc007iaw.2	16.7
uc008dha.1	20.0
uc009mpj.1	147.7
uc007dyu.2	16.5
uc008rcp.1	6.3
uc007dxw.1	87.5
