UCSC_ID	RPKM
uc009koj.2	7.4
uc012dvi.1	5.5
uc009cmr.1	10.0
uc009vdc.1	13.5
uc008eli.1	22.5
uc007kkd.2	11.9
uc007xkz.2	8.2
uc009jvd.1	8.1
uc009ian.1	3.9
uc008xat.2	8.5
uc008evy.1	8.1
uc008cio.1	11.3
uc009gis.2	19.6
uc009ade.2	19.4
uc008bdp.1	8.3
uc029uej.1	11.6
uc009itr.1	6.7
uc009lax.3	9.4
uc009sar.1	9.5
uc008jrp.1	5.7
uc008mnn.1	6.6
uc007fef.1	48.7
uc008asu.1	51.5
uc007wyv.1	8.2
uc007yxy.2	109.2
uc008szp.1	38.9
uc007iaw.2	9.8
uc012fuh.1	13.5
uc007lzm.2	7.5
uc008eul.2	94.6
uc011ztw.1	13.4
uc012gbb.1	8.3
uc008wav.2	14.3
uc008hmi.2	8.1
uc009aiq.1	9.2
uc008ego.1	37.8
uc009pgs.2	8.2
uc009jmx.2	13.2
uc009onc.2	17.1
uc007dki.2	22.6
uc007zwm.2	31.1
uc008pfw.1	15.8
uc007rdi.1	204.3
uc029rqo.1	35.4
uc007xwf.3	80.9
uc008xtk.3	12.9
uc008wif.1	5.0
uc009eok.1	45.2
uc008cqr.1	24.0
uc007nzs.2	13.4
uc009ied.2	38.7
uc012cyx.1	18.7
uc009dif.2	7.5
uc029vqe.1	21.6
uc007gci.1	335.9
uc008gfn.1	48.5
uc009uom.1	24.6
uc008gbv.2	22.2
uc009fho.2	31.7
uc007flz.2	64.4
uc011wja.1	87.1
uc007wjs.1	499.2
uc009bgy.2	784.0
uc008lto.2	19.9
uc007twd.1	21.5
uc007nnz.2	14.9
uc008gez.1	23.6
uc007kep.1	43.3
uc008wrq.1	15.9
uc007knt.2	69.2
uc007kab.2	151.2
uc008bqi.2	19.8
uc007cre.1	52.3
uc009nqz.2	20.5
uc007did.2	62.2
uc009lie.1	8.1
uc008pbi.2	17.3
uc009kbq.1	348.2
uc008qxz.2	31.6
uc007yld.1	20.1
uc007jda.1	12.4
uc007vtp.1	8.1
uc011yjf.1	7.1
uc008jac.1	40.5
uc008ced.3	52.7
uc009bia.1	22.9
uc008vbc.2	244.7
uc009sop.1	83.5
uc007inh.2	32.7
uc009dtj.1	6.4
uc009rtv.1	42.1
uc007ywy.2	9.5
uc007mut.1	220.7
uc033hao.1	106.5
uc007llb.2	21.4
uc007udd.1	41.0
uc007kdx.1	187.0
uc009nlw.1	18.1
uc007vmi.1	1956.6
uc007odz.2	43.6
uc008fwa.1	9.6
uc007tzb.2	12.4
uc008dcz.2	507.1
uc009acd.1	38.9
uc008vae.2	34.2
uc008qoq.2	200.1
uc009kpj.1	624.2
uc008ftn.1	11.5
uc007xcf.1	15.3
uc008ucm.1	8.8
uc008iuv.2	11.2
uc007dgh.1	35.5
uc009nnb.2	666.3
uc009akj.1	5.9
uc009kvj.2	16.2
uc007iud.1	59.1
uc008cvv.1	7.4
uc029wqt.1	8.7
uc007twy.2	53.2
uc009agt.2	8.5
uc008rdx.1	12.0
uc009fyc.1	72.2
uc007hyc.1	140.3
uc007oju.2	16.2
uc007eyl.1	45.3
uc008emx.1	48.6
uc008gpy.2	43.6
uc009hzu.1	16.7
uc007ymz.2	40.1
uc007lah.1	61.1
uc009rxh.3	14.6
uc007hhg.2	19.1
uc009sdn.2	5.3
uc008ayo.2	105.5
uc012fnm.1	21.3
uc007xyw.1	14.6
uc007lhh.2	6.4
uc007qjj.2	13.4
uc009mau.1	18.1
uc008kwu.1	30.2
uc008cez.2	208.3
uc007kca.1	59.5
uc008sqi.2	9.7
uc009ajl.1	640.8
uc007tia.2	78.3
uc007skg.2	64.0
uc007foo.2	35.0
uc009eze.2	80.9
uc007kfo.2	18.2
uc008nur.1	32.7
uc007mpi.1	13.6
uc008chu.2	1554.5
uc008teq.1	56.2
uc009mmx.2	46.2
uc008ggv.1	19.0
uc007vlv.2	64.9
uc008wxh.1	51.9
uc009fmh.1	6.3
uc009ugd.1	254.4
uc007jrc.2	232.6
uc007fee.1	76.3
uc008cwh.3	12.0
uc009juh.2	15.8
uc008cai.1	83.2
uc008asl.2	97.5
uc008yas.2	52.9
uc007ggh.3	47.0
uc008zyi.1	43.1
uc009ffb.2	2114.0
uc008cgb.2	193.4
uc008eru.1	6.1
uc009jtc.1	126.3
uc033fzk.1	9.7
uc007xdq.2	187.7
uc007hup.2	175.8
uc007tnh.1	12.9
uc007whv.1	6.9
uc008dql.1	60.1
uc009gwt.2	14.9
uc009nep.2	35.5
uc008duj.2	29.7
uc008tjk.1	179.3
uc009irk.1	10.2
uc007giu.1	5.8
uc011zdg.1	40.6
uc007fqx.1	12.6
uc009ial.2	6.6
uc009hzd.1	20.4
uc008cac.1	6.7
uc009hde.1	11.2
uc007dnj.1	10.5
uc008awe.1	63.7
uc008ddd.2	52.4
uc009afo.2	5.3
uc008bzp.2	24.1
uc008umm.1	61.4
uc008hot.2	65.7
uc009pjv.2	527.9
uc007hyr.3	56.9
uc009rqo.1	33.2
uc008vcd.1	47.1
uc007xeq.1	315.1
uc008zxp.1	30.1
uc008uqv.2	23.1
uc007dhq.2	7.7
uc009mmg.1	10.0
uc007jqn.2	877.4
uc008hqi.1	13.5
uc007kic.2	18.6
uc033idi.1	9.2
uc009sof.2	14.3
uc008way.1	98.4
uc007tme.2	201.2
uc008crg.2	380.6
uc007qvn.2	10.4
uc007wms.1	76.9
uc008nsv.1	25.0
uc012aih.1	10.9
uc009mel.2	9.0
uc009smb.1	33.2
uc009hzs.1	71.3
uc009frx.1	56.7
uc009inb.2	38.2
uc008ufy.1	35.5
uc007poa.1	66.4
uc007lft.2	24.2
uc012bzx.1	22.3
uc007lem.2	58.7
uc007lsy.2	56.8
uc007ghn.2	32.0
uc007syg.2	41.7
uc008yym.1	57.8
uc008adn.1	10.1
uc007wru.1	31.9
uc009kqr.1	15.8
uc007eki.2	546.9
uc009fma.1	16.7
uc007jub.1	6.8
uc009ofl.1	73.6
uc007jvr.2	92.9
uc009amt.1	25.8
uc009clk.1	92.1
uc008zle.1	90.6
uc007xbd.1	11.8
uc007vyg.2	140.5
uc007tvv.2	114.2
uc008clo.1	306.3
uc007ybw.2	13.7
uc008vna.2	632.6
uc009aco.1	54.9
uc008zdg.1	13.6
uc007fxf.2	578.2
uc008gbx.1	9.1
uc008urf.2	99.5
uc012fui.1	9.7
uc009ont.2	50.3
uc007zjn.1	288.6
uc009grd.2	18.8
uc007gcz.1	6.8
uc007wfp.2	13.0
uc009mbe.2	53.9
uc009nek.1	58.9
uc008pmg.1	9.5
uc008ohw.1	14.5
uc008ocq.1	113.8
uc008mrj.2	111.5
uc008gda.2	34.0
uc012gla.1	28.0
uc008vdh.1	96.5
uc008vdc.1	95.2
uc007wij.2	174.3
uc007fzh.1	39.6
uc008kiy.2	101.0
uc008ysy.1	37.3
uc007kjg.2	9.8
uc009fnd.2	111.9
uc009oud.1	7.0
uc008kan.1	17.6
uc008gwk.1	74.5
uc009nxw.1	20.6
uc007pct.2	16.6
uc007txg.2	362.6
uc008ter.1	98.1
uc008cdh.3	35.8
uc008xsj.3	13.4
uc008cdq.1	13.2
uc008cag.1	7.7
uc007bgl.2	14.8
uc008toi.1	19.9
uc007twc.2	23.3
uc012aqo.1	17.0
uc008eis.2	55.9
uc009nij.1	31.2
uc009lcz.2	38.4
uc008cay.2	31.6
uc008weu.1	249.4
uc009bmc.1	454.2
uc009mnj.1	122.9
uc008lgl.2	6.3
uc009bup.2	26.6
uc008yzw.2	27.1
uc007jqu.2	33.5
uc009abn.2	5.7
uc012gzt.1	44.9
uc008dcg.1	40.7
uc007ofu.2	27.1
uc008ciw.2	96.8
uc009gxf.2	39.3
uc007lbb.1	47.0
uc009juo.3	38.0
uc009lzi.1	41.9
uc012ecr.1	8.1
uc008hao.1	31.5
uc008tac.1	38.8
uc012dml.1	145.7
uc007ere.2	19.9
uc007bgu.1	15.3
uc008men.1	5.7
uc007ryw.1	16.9
uc012dnd.1	36.5
uc009bqz.2	24.0
uc007ght.1	111.0
uc009ajk.1	7079.6
uc007gfv.2	183.8
uc008mhg.2	108.7
uc008kwp.1	15.8
uc008oil.1	11.4
uc008pye.2	107.0
uc008jse.2	60.6
uc012gya.1	7.3
uc009okr.2	19.2
uc008uhe.1	71.6
uc009nyu.2	37.8
uc007dml.1	36.7
uc007mlb.1	442.2
uc008qdb.1	49.3
uc007whf.1	20.9
uc011zdf.1	118.2
uc009ngt.1	46.2
uc008wzv.1	54.5
uc008cdg.1	6.3
uc008zdi.1	106.2
uc008toh.1	11.8
uc008jbk.1	32.6
uc009ouy.1	26.1
uc008vhl.1	31.3
uc008qvp.1	401.3
uc007fup.1	30.3
uc007ycq.1	42.6
uc009nei.2	74.2
uc007twj.2	116.2
uc007qtf.2	1137.2
uc009klm.2	639.9
uc007jth.2	64.1
uc009mlw.1	55.8
uc007xuu.1	44.9
uc007eye.2	12.1
uc009ahm.1	36.8
uc007jdl.1	25.9
uc009gah.1	152.9
uc009nec.1	16.0
uc007yid.1	30.2
uc009dui.1	114.1
uc007gce.1	164.4
uc009evm.1	14.1
uc009igh.1	100.8
uc007hms.2	17.6
uc008gkj.1	1966.7
uc008dbk.2	10.9
uc007fra.1	279.6
uc009aiy.1	70.7
uc008bdh.1	103.4
uc008oin.1	296.9
uc008uwn.1	16.8
uc009kry.1	90.9
uc007cqk.1	10.8
uc008jfr.1	8.0
uc007qrg.3	49.2
uc007pfz.1	185.7
uc009kka.1	21.4
uc007juv.1	62.6
uc007xnp.1	245.3
uc009sne.1	110.5
uc007edw.1	39.3
uc009ukk.2	11.3
uc008vdb.2	43.7
uc029uis.2	6.9
uc007giy.2	43.0
uc009foz.2	9.2
uc007hur.1	60.0
uc008uxf.2	490.9
uc008ktb.1	30.5
uc009mjd.1	17.2
uc008nmm.2	402.0
uc009crl.1	202.3
uc007llo.2	28.1
uc008jdw.2	218.5
uc007fvg.1	138.8
uc007xyb.3	68.4
uc007jhi.2	14.2
uc008gkv.2	41.9
uc008ctp.1	39.2
uc007htc.1	9.1
uc009gnh.1	22.0
uc008rlx.1	28.3
uc009ahn.1	180.2
uc009ntd.1	237.2
uc008fym.1	44.4
uc007ltc.1	318.2
uc009kvo.3	58.6
uc007xsw.1	152.0
uc007wxp.1	158.8
uc012gyw.1	14.7
uc008ule.2	992.2
uc007xni.1	6.8
uc007kch.1	58.5
uc007ojk.1	14.4
uc007ldm.1	95.7
uc009ftr.1	27.1
uc008iwj.1	19.1
uc007ldf.1	32.8
uc007ggz.2	7.7
uc007xcv.2	18.8
uc007fzr.3	69.8
uc009jrp.2	225.3
uc007gak.2	22.2
uc009kzk.2	11.9
uc009drr.1	13.2
uc007wic.2	11.4
uc008olr.1	20.2
uc012gqi.1	5.7
uc009gvj.1	16.7
uc009fzr.1	48.2
uc008cea.1	29.4
uc008xlg.2	34.0
uc008mij.1	973.9
uc009myg.2	19.9
uc007jvv.2	2029.1
uc009fxp.1	310.3
uc009omb.2	49.0
uc008ied.2	9.5
uc007mtz.2	35.5
uc009mxd.1	42.4
uc007dnb.2	507.8
uc008vnz.2	23.0
uc007qsz.2	16.6
uc007ezn.1	16.3
uc008hqg.1	165.3
uc007txm.2	5.0
uc009meb.1	182.3
uc011xiv.1	196.9
uc012euv.1	97.6
uc009fsa.2	10.1
uc007cja.2	15.5
uc012fkr.1	152.9
uc007xbh.2	55.2
uc009fwg.1	12.7
uc009jwo.1	50.2
uc008vbs.1	12.1
uc009tho.1	282.7
uc008sur.1	567.6
uc009kfc.1	19.0
uc007pdo.1	40.7
uc007ouj.1	134.8
uc008tza.2	66.2
uc008wyj.2	40.9
uc007ktz.1	15.3
uc008vfx.1	90.7
uc007lgx.1	241.5
uc009ojx.1	119.1
uc008lxn.2	20.2
uc007wvi.2	31.5
uc008vot.2	375.5
uc008mgm.1	10.5
uc007qol.1	166.5
uc008ukc.2	473.7
uc008ojj.2	14.8
uc007gfc.1	9.3
uc007esx.2	16.7
uc008gms.1	61.8
uc007ksr.1	5.5
uc007lpr.1	50.6
uc009mmu.2	160.1
uc012eby.1	54.0
uc007yla.1	14.4
uc007caz.1	8.3
uc007huq.1	28.7
uc008ayq.2	27.4
uc008obf.1	184.8
uc009cjd.1	33.6
uc007jor.2	60.9
uc009mmi.2	72.0
uc011yqq.1	133.4
uc008qtl.1	6.2
uc007hxb.2	69.3
uc008bzw.2	131.1
uc007zoa.2	47.3
uc008etx.1	75.4
uc009pbj.1	43.6
uc009puq.2	17.1
uc008lsz.2	45.8
uc007lyb.1	37.7
uc007vff.2	77.8
uc007qmq.2	7.7
uc009iwy.1	6.5
uc007tzp.1	57.5
uc008hne.1	6.5
uc007eci.1	60.9
uc009gwd.2	149.8
uc007iee.1	6.6
uc007hlq.1	61.1
uc007etg.1	18.7
uc008zmy.1	24.4
uc009hyj.1	21.9
uc008fsm.1	70.8
uc033gex.1	203.0
uc009dhg.1	16.9
uc008wun.1	36.0
uc009evi.2	120.0
uc009mwt.3	25.1
uc008gkp.1	146.5
uc008uzf.1	206.3
uc007wuj.2	15.6
uc007fxk.1	93.8
uc009bgz.1	23.3
uc007ius.2	201.9
uc009hyt.2	8.0
uc008evk.1	25.5
uc008ddm.2	170.3
uc009evq.1	40.6
uc009lpz.2	402.5
uc009gdx.2	15.7
uc008iqw.2	22.2
uc007mqz.1	20.6
uc011yhg.1	7.3
uc008vxg.1	6.1
uc008dar.1	47.4
uc009adb.1	178.9
uc009acb.2	133.2
uc009fyt.2	99.1
uc009fnb.2	268.8
uc009ncl.1	99.0
uc009naw.1	16.7
uc008imj.2	12.4
uc012dug.2	870.4
uc008eol.1	30.0
uc007azb.2	6.7
uc029yhd.1	161.3
uc008lkd.1	9.9
uc007yig.2	57.9
uc008nzs.1	11.0
uc009keq.1	23.9
uc008gbt.2	205.9
uc008dcp.2	87.5
uc007vbe.2	14.6
uc008sjo.1	36.7
uc007yhv.1	69.2
uc008vgr.1	12.1
uc009akw.2	199.5
uc007bcb.1	83.0
uc009ezy.2	31.7
uc007daq.2	584.4
uc007gim.2	183.9
uc008ipq.2	17.4
uc007pea.2	60.6
uc008jlb.1	158.7
uc009cyb.1	146.0
uc009nnc.1	18.4
uc007hzx.2	853.4
uc008vcf.1	106.6
uc012dws.1	21.1
uc009czr.2	15.8
uc008ffc.2	48.9
uc008gmm.1	152.2
uc011zxu.1	8.6
uc008plm.2	69.3
uc009gfl.1	1130.7
uc008ubn.1	4.6
uc009abi.1	90.4
uc008fza.1	5.8
uc007xkt.2	24.3
uc012crx.1	33.5
uc008wuj.1	31.4
uc009mox.1	209.3
uc008uhk.1	33.5
