"Gene","TEfc","RNAfc","L24","S15","L24overS15"
"CSNK1G3",0.026948833893031,-0.0874719895144557,"noChange","noChange","noChange"
"CAMKMT",-0.313151728701191,0.719456309992932,"noChange","noChange","noChange"
"MINDY3",-0.232965870836213,0.570358483171178,"noChange","noChange","noChange"
"WWC2",-0.0509182304014669,-0.585329550172377,"noChange","noChange","noChange"
"SVIP",0.73218029018904,1.80572837897185,"noChange","noChange","noChange"
"SH3BGRL",0.0571343555235526,0.490338100744284,"noChange","noChange","noChange"
"SMG6",-0.150485990824085,0.0820157220947326,"noChange","noChange","noChange"
"CTSB",0.0144810515322475,1.90422009110999,"noChange","noChange","noChange"
"RCN2",-0.30223229054999,-0.310715836835435,"noChange","noChange","noChange"
"GPAA1",0.241473924547242,0.204391324416392,"noChange","noChange","noChange"
"FAM50A",-0.0413590635676601,1.48286451013987,"noChange","noChange","noChange"
"ATP6V0D1",-0.015122138612312,0.782980051193945,"noChange","noChange","noChange"
"SNIP1",0.0735813351815815,0.135197450591036,"noChange","noChange","noChange"
"NUDT1",0.118192659202382,1.25717696742582,"noChange","noChange","noChange"
"ANAPC13",0.44159250668983,-0.300814496826731,"noChange","noChange","noChange"
"C1orf50",0.204339082254598,0.299387947435053,"noChange","noChange","noChange"
"DBF4",-0.423067330167766,0.97685531239394,"noChange","noChange","noChange"
"XPO1",-0.28894617264041,-0.22001295593714,"noChange","down","noChange"
"JTB",0.136538406230746,0.376483594616858,"noChange","noChange","noChange"
"ZFP36",0.832841180939883,-0.49500823702642,"noChange","noChange","noChange"
"YWHAB",-0.225663134959258,-0.568872697564607,"noChange","noChange","noChange"
"RPA2",-0.586620812471883,-0.270030224528718,"noChange","noChange","noChange"
"MAN1A2",-0.315570400595979,0.202008995271877,"noChange","noChange","up"
"TAF1",-0.1157798860268,-0.058034223432729,"noChange","noChange","noChange"
"MOV10",0.0270039372307041,-0.206334496312458,"noChange","noChange","noChange"
"NT5C",0.0742440721401312,0.0743324373853449,"noChange","noChange","noChange"
"KIAA1191",1.48047477172216,0.889809259763947,"noChange","noChange","noChange"
"RAE1",-0.250353371808758,-0.347831872715288,"noChange","noChange","noChange"
"TBC1D24",0.153995130804293,0.0232790534981986,"noChange","noChange","noChange"
"METTL6",-0.456136447585129,-0.605309798135109,"noChange","noChange","noChange"
"STAT3",-0.0904714688889795,-0.891320135668884,"noChange","noChange","noChange"
"DICER1",-0.245040603341468,-0.860977078850296,"noChange","noChange","noChange"
"SLC30A9",-0.233010090850514,0.14371875703572,"noChange","noChange","noChange"
"TACC3",0.114152224788836,0.432234980207042,"noChange","noChange","noChange"
"ZNHIT1",0.338073873647426,0.771390667580647,"noChange","noChange","noChange"
"C2orf42",-0.454560783957621,0.647305763192982,"noChange","noChange","noChange"
"ALG13",-0.0838502784782483,-0.525722523223302,"noChange","noChange","noChange"
"RPRD1B",-0.278576481483263,0.285453157412902,"noChange","noChange","noChange"
"MAPKAPK3",0.41399905012033,-1.48896337354361,"noChange","noChange","noChange"
"KIAA2026",-0.190264248645685,0.968372608871579,"noChange","noChange","noChange"
"CAPZA2",-0.347270766041046,1.10658992273506,"noChange","noChange","noChange"
"TSPAN5",-0.30601603164665,4.25822821869545,"noChange","noChange","noChange"
"IGBP1",0.0198542928208402,0.0179190455940731,"noChange","noChange","noChange"
"SACM1L",-0.416307167284594,-0.259040942759518,"noChange","noChange","noChange"
"JMJD6",0.0106357561199326,0.568796178241068,"noChange","noChange","noChange"
"NCOA6",0.289596023204585,-0.821084721124891,"noChange","noChange","noChange"
"MS4A3",0.227965982901061,-0.33839917919843,"noChange","noChange","noChange"
"EIF1",0.0964916809356091,0.104936465098041,"noChange","noChange","noChange"
"THYN1",0.117155540017561,-0.675978214645978,"noChange","noChange","noChange"
"MRPL15",-0.108554984481582,-1.59468116651813,"noChange","noChange","noChange"
"DDX39A",0.0309500271952111,0.195396148616498,"noChange","noChange","noChange"
"PSMD14",-0.359537957033003,0.179006241420164,"noChange","noChange","noChange"
"GTPBP8",0.0536500285908792,-0.0107535028959056,"noChange","noChange","noChange"
"EXOC2",-0.200283777486082,-0.0933213240139209,"noChange","noChange","noChange"
"OSBPL3",0.168992063152155,-0.960836364356141,"noChange","noChange","noChange"
"PRR11",0.090413434011857,-0.00928214561326059,"noChange","noChange","noChange"
"CYTL1",0.155716826526483,-1.76399877211452,"noChange","noChange","noChange"
"CLEC16A",-0.259140058455449,0.249153286879832,"noChange","noChange","noChange"
"CLUH",0.311982881798942,-2.24795846847577,"noChange","noChange","noChange"
"MVD",0.568574755670375,0.453775073667863,"noChange","noChange","noChange"
"ITSN2",-0.362923087906859,0.47989515987804,"noChange","noChange","noChange"
"MYC",0.223705142488366,-2.27536262050233,"noChange","noChange","noChange"
"MYBL2",0.258312415098663,0.366944874290933,"noChange","noChange","noChange"
"HASPIN",0.113543845634648,0.524228588945352,"noChange","noChange","noChange"
"BLM",-0.26996436456354,0.0916175707658974,"noChange","noChange","noChange"
"ACADVL",0.124394440341448,0.563949295891754,"noChange","noChange","noChange"
"ANAPC10",0.0384618554500724,-0.194882203379184,"noChange","noChange","noChange"
"CBY1",0.920561633792252,-0.034294542806396,"noChange","up","noChange"
"MYB",-0.0787324207384093,-2.59247924383518,"noChange","noChange","noChange"
"JAK2",-0.445420858978366,0.679563040351658,"noChange","noChange","noChange"
"PLEKHM1",0.0601826396826824,1.07085791123591,"noChange","noChange","noChange"
"ALAS2",-0.171747039764911,3.97962480771096,"noChange","noChange","noChange"
"LCMT2",0.11401994817991,0.788379224588845,"noChange","noChange","noChange"
"MELK",-0.383932457689544,0.777298389935345,"noChange","noChange","noChange"
"ZBTB24",-0.715173572288066,-2.2243377486105,"noChange","noChange","noChange"
"ZEB2",-0.226562351715489,-0.292652249189935,"noChange","noChange","noChange"
"LHPP",-0.137821397935193,-0.279117002922047,"noChange","noChange","noChange"
"BLZF1",-0.368264524919274,0.0931262046771926,"noChange","noChange","noChange"
"MAN2A2",0.291577718913726,0.707756648650083,"noChange","noChange","noChange"
"NDUFA11",0.860677410902445,0.933250525142745,"up","up","noChange"
"MBP",-0.0269995012114678,1.09955024690573,"noChange","noChange","noChange"
"POLD2",0.288625216815985,-0.800428013477419,"noChange","noChange","noChange"
"GOLGA5",-0.0152083941373084,0.7060666093835,"noChange","noChange","noChange"
"DFFA",0.223590423484738,-1.37197190719737,"noChange","noChange","noChange"
"C11orf74",-0.504496197552828,-0.789632030458443,"noChange","noChange","noChange"
"LMNA",0.0434418063525126,0.625039411166697,"noChange","noChange","noChange"
"SLC39A3",0.269747519807269,-0.465530658616317,"noChange","noChange","noChange"
"MMGT1",-0.169555542681366,-0.254018163809537,"noChange","noChange","noChange"
"NTAN1",0.403507876705126,2.01463621029153,"noChange","noChange","noChange"
"TWISTNB",-0.064997017070431,-0.629774807933607,"noChange","noChange","noChange"
"GOLGA7",0.201376099201476,0.918640226810656,"noChange","noChange","noChange"
"EIF4A2",-0.00808610928719696,0.333742227924764,"noChange","noChange","noChange"
"SEPHS1",-0.123280684348453,-0.316267877192413,"noChange","noChange","noChange"
"MED24",0.170451359953119,-0.451296118071157,"noChange","noChange","noChange"
"GBF1",0.165736140878755,0.084002186817862,"noChange","noChange","noChange"
"SLC8B1",0.0229666598057915,0.32071058473257,"noChange","noChange","noChange"
"AIP",0.229591569641183,-0.352786386633893,"noChange","noChange","noChange"
"CCNYL1",0.565257848231784,0.593204581620729,"noChange","noChange","noChange"
"EIF5",-0.553618977767488,1.69132512731931,"noChange","noChange","noChange"
"RMND5A",-0.189786494672134,1.69319337652411,"noChange","noChange","noChange"
"VPS39",-0.293413588595118,-0.217507139595729,"noChange","noChange","noChange"
"TPRG1L",-0.0612623724993167,2.57806891010538,"noChange","noChange","noChange"
"MCM10",-0.245403852642116,-0.0233895428200253,"noChange","noChange","noChange"
"MTERF1",-0.1463291212038,-0.374368793367968,"noChange","noChange","noChange"
"RNF113A",0.194356072073382,-0.459444587248006,"noChange","noChange","noChange"
"CAP1",-0.084826038882436,-0.360383976429063,"noChange","noChange","noChange"
"GRK2",0.053369829530802,-0.222150222521092,"noChange","noChange","noChange"
"EML3",-0.162176309249622,-1.23742036011537,"noChange","noChange","noChange"
"LRRC57",0.0340905493307693,1.23868798099499,"noChange","noChange","noChange"
"MMP14",0.744042496469611,0.551974340537178,"up","noChange","up"
"ACP2",0.359713436407634,0.774178238547043,"noChange","noChange","noChange"
"MGAT4B",0.482111553267257,-1.48528816421454,"noChange","noChange","noChange"
"MARS",-0.0244607606670315,0.450505149017283,"noChange","noChange","noChange"
"TGOLN2",0.439285464576325,-0.304024669562301,"noChange","noChange","noChange"
"ZNF398",0.0705267322095925,-0.765395246344908,"noChange","noChange","noChange"
"POMGNT2",0.564815397730909,1.06030622241546,"noChange","noChange","noChange"
"FBH1",-0.145896937551528,0.838898808612031,"noChange","noChange","noChange"
"ALDH9A1",-0.18560053982198,-0.0524663431601829,"noChange","noChange","noChange"
"SERTAD1",0.4092266765068,2.486627290742,"noChange","noChange","noChange"
"ALDH1B1",0.0883218001230929,-2.32188905341763,"noChange","noChange","noChange"
"CAMTA1",0.529728816725085,0.0281303202403588,"noChange","noChange","noChange"
"NCR3LG1",-0.00315529676157105,-2.32478914866641,"noChange","noChange","noChange"
"ADD3",-0.513363454743739,0.540840540901467,"noChange","noChange","noChange"
"DDX5",-0.544256209085597,0.208107736448248,"noChange","down","noChange"
"ZNF444",0.804659712499747,-0.0732736886025941,"noChange","noChange","noChange"
"GATA2",0.205120158654412,-1.44841235841706,"noChange","noChange","noChange"
"CEP70",0.192263230779712,-0.580558705457484,"noChange","noChange","noChange"
"UROD",0.00569959768147609,2.22141861949204,"noChange","noChange","noChange"
"DOLPP1",0.108933267109123,0.490154769400928,"noChange","noChange","noChange"
"TCEANC2",-0.562065260162298,-0.389284664284151,"noChange","noChange","noChange"
"TBC1D15",-0.452694801770169,0.866304040586785,"down","noChange","noChange"
"TARS2",0.354675417241725,-0.759816228145421,"noChange","noChange","noChange"
"BFAR",0.324349048226813,-0.635346686040436,"noChange","noChange","noChange"
"COA4",1.49221598800032,-0.885176932224437,"noChange","up","noChange"
"TTC26",-0.261111479564223,-0.0329252397569208,"noChange","down","noChange"
"GPATCH8",-0.339924762978056,-0.262297972310226,"noChange","noChange","noChange"
"IWS1",-0.242244742108754,0.332626763874029,"noChange","noChange","noChange"
"PPP1R35",0.327379990379972,0.760547581621545,"noChange","noChange","noChange"
"HMGB2",-0.460218271226217,2.068359353351,"noChange","noChange","noChange"
"HLA-DRB5",0.0644536514301453,1.73120183608551,"noChange","noChange","noChange"
"HLA-DPB1",0.232358522717141,0.885733919409645,"noChange","noChange","noChange"
"EEF2K",-0.0980044637818549,-1.11912726230049,"noChange","noChange","noChange"
"TMED4",0.0982529783733629,0.368069791042322,"noChange","noChange","noChange"
"NIBAN2",-0.0571802660204258,-0.887597210043495,"noChange","noChange","noChange"
"POLD3",-0.156027110942448,-0.0568436901862931,"noChange","noChange","noChange"
"USP39",-0.0441411923256357,-0.223062731575656,"noChange","noChange","noChange"
"HSPA8",-0.30935272268801,-0.731535760235389,"noChange","noChange","noChange"
"AP4B1",-0.000156278122212168,0.169183085002703,"noChange","noChange","noChange"
"RABIF",0.357852600034668,0.0522900063321309,"noChange","noChange","noChange"
"RAD17",-0.486724712423411,-0.320755483544021,"noChange","noChange","noChange"
"RAD23B",-0.160635590209426,0.461761488847644,"noChange","noChange","noChange"
"POLG",0.244883913320789,-0.345201314787251,"noChange","noChange","noChange"
"TUT1",0.208170024829341,-0.232408630015021,"noChange","noChange","noChange"
"GSS",0.138179572661017,-0.656819688237769,"noChange","noChange","noChange"
"SMG5",0.211940526419725,0.343064816563621,"noChange","noChange","noChange"
"GTF3C5",-0.175424942784686,0.355600299573981,"noChange","noChange","noChange"
"HNRNPR",-0.252966530672709,-0.0145105593883311,"noChange","noChange","noChange"
"CEP72",0.158838216075653,0.329333315447527,"noChange","noChange","noChange"
"SIKE1",0.253957098501979,-0.352095605757962,"noChange","noChange","noChange"
"STK3",0.108671821275599,-0.177264391192886,"noChange","noChange","noChange"
"PRR14L",-0.143312319227586,0.0922845470468733,"noChange","noChange","noChange"
"ZDHHC7",0.469696567338992,0.654179656054507,"noChange","noChange","noChange"
"PTRH2",0.126893546880989,-1.47830389284018,"noChange","noChange","noChange"
"DCLRE1B",0.176480641384783,0.512759389409882,"noChange","noChange","noChange"
"TYW5",0.138490763988645,-0.172228434620111,"noChange","noChange","noChange"
"CHTF8",0.872519078742854,0.0495932157357249,"noChange","up","noChange"
"SNAPC3",-0.183533584648204,-0.54210185156296,"noChange","noChange","noChange"
"LNPEP",-0.192484204830818,-0.569461396282322,"noChange","noChange","noChange"
"GNPDA1",-0.242043242069502,-0.594078786003578,"noChange","noChange","noChange"
"TPM3",-0.153607107217263,0.686914721509563,"noChange","noChange","noChange"
"SLC43A3",0.0955641785003131,-0.224885167111612,"noChange","noChange","noChange"
"SH2B3",0.84368681751351,1.73504268722237,"noChange","noChange","noChange"
"SMG8",-0.177724422722733,-0.33303747729358,"noChange","noChange","noChange"
"GNE",-0.168413350956911,-0.464487523832738,"noChange","noChange","noChange"
"FERMT3",0.202683080527353,0.845035630745776,"noChange","noChange","noChange"
"MTMR2",-0.333353275139293,-0.77361832497613,"noChange","down","noChange"
"ARHGAP15",-0.229229041227391,-0.627620967272582,"noChange","noChange","noChange"
"NARF",-0.0216357492039743,2.06481819551582,"noChange","noChange","noChange"
"LMBRD2",-0.220305638752164,0.332695889062734,"noChange","noChange","noChange"
"ITFG2",-0.0776785009028037,-1.00750852531974,"noChange","noChange","noChange"
"PLGRKT",0.0135447728388039,0.0192915149983687,"noChange","noChange","noChange"
"USE1",0.0629928661045381,-0.0541078925290261,"noChange","noChange","noChange"
"TMEM19",-0.126153737253203,-0.888899618596113,"noChange","noChange","noChange"
"GAB1",0.0464742611537113,1.16569682184179,"noChange","noChange","noChange"
"PDS5A",-0.348890643281535,-0.114590945587661,"noChange","noChange","noChange"
"EDC4",-0.0523433534500031,-0.633127744339655,"noChange","noChange","noChange"
"RHOBTB3",-0.484972760956572,-0.720781967329245,"noChange","noChange","noChange"
"CEP162",-0.115397418648255,1.08682252812729,"noChange","noChange","noChange"
"OPN3",0.142271899065515,-0.65750844268709,"noChange","noChange","noChange"
"FAM193B",0.966882445900758,0.873183926436868,"noChange","up","noChange"
"HEBP2",0.57120586193374,-0.895467867797236,"noChange","noChange","noChange"
"TBC1D32",-0.131085333983238,0.646488823613715,"noChange","down","noChange"
"UPF2",-0.377988091578973,0.555451556292827,"noChange","noChange","noChange"
"RBBP4",-0.321984130969787,-0.640120093559625,"noChange","noChange","noChange"
"REST",-0.0115577904344055,-0.164660489453748,"noChange","noChange","noChange"
"RNPS1",0.108750469799473,-0.607765302422365,"noChange","noChange","noChange"
"OSBPL1A",-0.485446098317478,-2.95988883666333,"noChange","noChange","noChange"
"HIST1H2AH",0.546967585909415,1.92605864836144,"noChange","up","noChange"
"HIST1H2BK",0.922556674747046,1.64305856377762,"noChange","noChange","noChange"
"ATRAID",0.0493041789316878,-0.449742271288161,"noChange","noChange","noChange"
"SDE2",-0.292951736260969,2.95501277562019,"noChange","noChange","noChange"
"JMJD4",0.345857158184177,-0.854133969275444,"noChange","up","noChange"
"KRI1",0.162865969379545,0.377482703043869,"noChange","noChange","noChange"
"DNAJC11",0.102324329317716,-0.961486315725536,"noChange","noChange","noChange"
"MAN2A1",-0.135545427373044,0.612342154683921,"noChange","noChange","noChange"
"SLC1A4",0.0992817220813129,1.43274634852952,"noChange","noChange","noChange"
"HSP90AA1",-0.21313783636642,-0.87459937100925,"noChange","noChange","noChange"
"YDJC",0.82819133564326,-0.65436768926852,"noChange","noChange","noChange"
"ALG9",-0.500878067660522,-0.308100516298842,"noChange","noChange","noChange"
"PLTP",-0.264779200539143,-2.15370625285636,"noChange","noChange","noChange"
"FAM177A1",-0.724277475163128,0.381877769612621,"noChange","noChange","noChange"
